variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
Intercept_2[1],-3.959521804098407,-3.951263136834066,0.8643705175059724,0.8469468816765939,-5.351974032145344,-2.532269286717227,1.0003165189139398,5880.811620625547,5653.021562034505
Intercept_2[2],-2.155041305980481,-2.153638984027194,0.834913314759399,0.8193691442440549,-3.537280094916101,-0.7750152707345906,1.000489878591226,5985.125824430827,5644.659882564038
Intercept_2[3],1.077913159067987,1.0826863517253191,0.8401495175695676,0.8347620685394691,-0.2790859794709395,2.4602155465364244,1.0007153357269478,6300.7251928509695,5865.996384733732
Intercept_3[1],-5.859441486237549,-5.828925202107412,1.0479263552117408,1.0390694204714854,-7.610871996218966,-4.187739123162517,1.0000987559382202,6814.892048778331,5171.562690523069
Intercept_3[2],-5.232038309323353,-5.211433594211686,0.9453742139172244,0.9558076026717466,-6.7976444651759556,-3.706557347811368,1.0000507703836052,6953.472077845837,6027.611212392721
Intercept_3[3],5.555931546122846,5.5337367673673725,1.1207740189011473,1.1172345365234961,3.745055494198512,7.451518571257325,1.00106375927166,9054.557932107859,6069.959517339077
Intercept_4[1],-5.453799362401156,-5.433384631769291,1.1292128406641981,1.1248519624512718,-7.355761263945595,-3.664632229013712,1.0012069683057263,8416.060769770611,5826.773910923701
Intercept_4[2],-4.7776637518873235,-4.765460454975873,1.0534052665095421,1.0529101644482641,-6.539154765615652,-3.0937957936384213,1.000300172000003,8318.2129944105909,6067.822096986621
Intercept_4[3],4.255649675675815,4.242173599638912,1.107030362900977,1.1190696070050197,2.4508051197806915,6.085780543802484,1.000642710170341,10271.250788663774,6348.399928309422
lprior,-65.56884684826392,-65.33942571947479,4.102385261211671,4.006199937516909,-72.75563417700205,-59.28411380804173,1.0001174338953944,8036.071248239297,6307.846967041287
lp__,-430.08151746115834,-429.7614730453905,3.149786699341798,3.0836088380035163,-435.72603178614486,-425.5640714165318,1.000859324407983,3382.1036448259333,4780.452814593141
