prior_name,base_model,dc_solution,comparison,rating,n_observed,observed_proportion,predicted_median,predicted_l95,predicted_u95,observed_within_predictive_95,absolute_difference
primary,llama,Network design tool for DC solutions,ANCHOR_NUM_LOW,4,30,0.36666666666666664,0.36666666666666664,0.16666666666666666,0.6,TRUE,0
primary,llama,Protection DC system design tool,CONTEXT,3,150,0.5866666666666667,0.5866666666666667,0.48,0.7,TRUE,0
primary,llama,Protection DC system design tool,CONTEXT,4,150,0.41333333333333333,0.41333333333333333,0.3,0.52,TRUE,0
primary,llama,Protection DC system design tool,ANCHOR_EXAMPLE,3,30,0.6666666666666666,0.6666666666666666,0.4,0.8666666666666667,TRUE,0
primary,llama,Protection DC system design tool,ANCHOR_EXAMPLE,4,30,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.6,TRUE,0
primary,llama,Protection DC system design tool,ANCHOR_WORD,3,30,0.6,0.6,0.36666666666666664,0.8333333333333334,TRUE,0
primary,llama,Protection DC system design tool,ANCHOR_WORD,4,30,0.4,0.4,0.16666666666666666,0.6333333333333333,TRUE,0
primary,llama,Protection DC system design tool,ANCHOR_NUM_HIGH,3,30,0.4,0.4,0.2,0.6666666666666666,TRUE,0
primary,llama,Protection DC system design tool,ANCHOR_NUM_HIGH,4,30,0.6,0.6,0.3333333333333333,0.8,TRUE,0
primary,llama,Protection DC system design tool,ANCHOR_NUM_LOW,3,30,0.5,0.5,0.26666666666666666,0.7333333333333333,TRUE,0
primary,llama,Protection DC system design tool,ANCHOR_NUM_LOW,4,30,0.5,0.5,0.26666666666666666,0.7333333333333333,TRUE,0
primary,llama,Semiconductor-based circuit breaker,CONTEXT,3,150,0.30666666666666664,0.31333333333333335,0.2131666666666667,0.41349999999999987,TRUE,0.00666666666666671
primary,llama,Semiconductor-based circuit breaker,CONTEXT,4,150,0.6933333333333334,0.6866666666666666,0.5865,0.7868333333333332,TRUE,0.00666666666666671
primary,llama,Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,3,30,0.43333333333333335,0.43333333333333335,0.2,0.6666666666666666,TRUE,0
primary,llama,Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,4,30,0.5666666666666667,0.5666666666666667,0.3333333333333333,0.8,TRUE,0
primary,llama,Semiconductor-based circuit breaker,ANCHOR_WORD,3,30,0.43333333333333335,0.43333333333333335,0.2,0.6666666666666666,TRUE,0
primary,llama,Semiconductor-based circuit breaker,ANCHOR_WORD,4,30,0.5666666666666667,0.5666666666666667,0.3333333333333333,0.8,TRUE,0
primary,llama,Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,3,30,0.4666666666666667,0.43333333333333335,0.2,0.7,TRUE,0.033333333333333326
primary,llama,Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,4,30,0.5333333333333333,0.5666666666666667,0.3,0.8,TRUE,0.033333333333333326
primary,llama,Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,3,30,0.36666666666666664,0.36666666666666664,0.13333333333333333,0.6333333333333333,TRUE,0
primary,llama,Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,4,30,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.8666666666666667,TRUE,0
primary,llama,Smart and sustainable DC cables,CONTEXT,3,150,0.46,0.46,0.3598333333333333,0.5734999999999999,TRUE,0
primary,llama,Smart and sustainable DC cables,CONTEXT,4,150,0.54,0.54,0.42650000000000005,0.6401666666666666,TRUE,0
primary,llama,Smart and sustainable DC cables,ANCHOR_EXAMPLE,3,30,0.5,0.5,0.26666666666666666,0.7341666666666659,TRUE,0
primary,llama,Smart and sustainable DC cables,ANCHOR_EXAMPLE,4,30,0.5,0.5,0.2658333333333334,0.7333333333333333,TRUE,0
primary,llama,Smart and sustainable DC cables,ANCHOR_WORD,3,30,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.7666666666666667,TRUE,0
primary,llama,Smart and sustainable DC cables,ANCHOR_WORD,4,30,0.4666666666666667,0.4666666666666667,0.23333333333333334,0.7333333333333333,TRUE,0
primary,llama,Smart and sustainable DC cables,ANCHOR_NUM_HIGH,3,30,0.3,0.3,0.1,0.5666666666666667,TRUE,0
primary,llama,Smart and sustainable DC cables,ANCHOR_NUM_HIGH,4,30,0.7,0.7,0.43333333333333335,0.9,TRUE,0
primary,llama,Smart and sustainable DC cables,ANCHOR_NUM_LOW,3,30,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.7666666666666667,TRUE,0
primary,llama,Smart and sustainable DC cables,ANCHOR_NUM_LOW,4,30,0.4666666666666667,0.4666666666666667,0.23333333333333334,0.7333333333333333,TRUE,0
primary,llama,Solid-state circuit breaker,CONTEXT,3,150,0.32,0.32,0.22,0.43333333333333335,TRUE,0
primary,llama,Solid-state circuit breaker,CONTEXT,4,150,0.68,0.68,0.5666666666666667,0.78,TRUE,0
primary,llama,Solid-state circuit breaker,ANCHOR_EXAMPLE,3,30,0.36666666666666664,0.36666666666666664,0.13333333333333333,0.6,TRUE,0
primary,llama,Solid-state circuit breaker,ANCHOR_EXAMPLE,4,30,0.6333333333333333,0.6333333333333333,0.4,0.8666666666666667,TRUE,0
primary,llama,Solid-state circuit breaker,ANCHOR_WORD,3,30,0.4666666666666667,0.4666666666666667,0.23333333333333334,0.7333333333333333,TRUE,0
primary,llama,Solid-state circuit breaker,ANCHOR_WORD,4,30,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.7666666666666667,TRUE,0
primary,llama,Solid-state circuit breaker,ANCHOR_NUM_HIGH,3,30,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.4,TRUE,0
primary,llama,Solid-state circuit breaker,ANCHOR_NUM_HIGH,4,30,0.8333333333333334,0.8333333333333334,0.6,0.9666666666666667,TRUE,0
primary,llama,Solid-state circuit breaker,ANCHOR_NUM_LOW,3,30,0.4,0.4,0.16666666666666666,0.6333333333333333,TRUE,0
primary,llama,Solid-state circuit breaker,ANCHOR_NUM_LOW,4,30,0.6,0.6,0.36666666666666664,0.8333333333333334,TRUE,0
primary,llama,Static protection system,CONTEXT,3,150,0.42,0.42,0.31333333333333335,0.5266666666666666,TRUE,0
primary,llama,Static protection system,CONTEXT,4,150,0.58,0.58,0.47333333333333333,0.6866666666666666,TRUE,0
primary,llama,Static protection system,ANCHOR_EXAMPLE,3,30,0.3333333333333333,0.3333333333333333,0.1,0.5666666666666667,TRUE,0
primary,llama,Static protection system,ANCHOR_EXAMPLE,4,30,0.6666666666666666,0.6666666666666666,0.43333333333333335,0.9,TRUE,0
primary,llama,Static protection system,ANCHOR_WORD,3,30,0.5,0.5,0.26666666666666666,0.7333333333333333,TRUE,0
primary,llama,Static protection system,ANCHOR_WORD,4,30,0.5,0.5,0.26666666666666666,0.7333333333333333,TRUE,0
primary,llama,Static protection system,ANCHOR_NUM_HIGH,3,30,0.3,0.3,0.1,0.5333333333333333,TRUE,0
primary,llama,Static protection system,ANCHOR_NUM_HIGH,4,30,0.7,0.7,0.4666666666666667,0.9,TRUE,0
primary,llama,Static protection system,ANCHOR_NUM_LOW,3,30,0.36666666666666664,0.36666666666666664,0.13333333333333333,0.6333333333333333,TRUE,0
primary,llama,Static protection system,ANCHOR_NUM_LOW,4,30,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.8666666666666667,TRUE,0
primary,mistral,DC connectors,CONTEXT,3,150,0.03333333333333333,0.06,0.02,0.12,TRUE,0.026666666666666665
primary,mistral,DC connectors,CONTEXT,4,150,0.9666666666666667,0.94,0.88,0.98,TRUE,0.026666666666666727
primary,mistral,DC connectors,ANCHOR_EXAMPLE,3,30,0.26666666666666666,0.23333333333333334,0.06666666666666667,0.5,TRUE,0.033333333333333326
primary,mistral,DC connectors,ANCHOR_EXAMPLE,4,30,0.7333333333333333,0.7666666666666667,0.5,0.9333333333333333,TRUE,0.03333333333333344
primary,mistral,DC connectors,ANCHOR_WORD,3,30,0.06666666666666667,0.06666666666666667,0,0.23333333333333334,TRUE,0
primary,mistral,DC connectors,ANCHOR_WORD,4,30,0.9333333333333333,0.9333333333333333,0.7666666666666667,1,TRUE,0
primary,mistral,DC connectors,ANCHOR_NUM_HIGH,3,30,0.7,0.6666666666666666,0.4325000000000001,0.8666666666666667,TRUE,0.033333333333333326
primary,mistral,DC connectors,ANCHOR_NUM_HIGH,4,30,0.3,0.3333333333333333,0.13333333333333333,0.5674999999999992,TRUE,0.033333333333333326
primary,mistral,DC connectors,ANCHOR_NUM_LOW,3,30,0.7333333333333333,0.7,0.43333333333333335,0.9,TRUE,0.033333333333333326
primary,mistral,DC connectors,ANCHOR_NUM_LOW,4,30,0.26666666666666666,0.3,0.1,0.5666666666666667,TRUE,0.033333333333333326
primary,mistral,DC measurement device,CONTEXT,3,150,0.5866666666666667,0.6,0.49333333333333335,0.7066666666666667,TRUE,0.013333333333333308
primary,mistral,DC measurement device,CONTEXT,4,150,0.41333333333333333,0.4,0.29333333333333333,0.5066666666666667,TRUE,0.013333333333333308
primary,mistral,DC measurement device,ANCHOR_EXAMPLE,3,30,0.7666666666666667,0.7666666666666667,0.5333333333333333,0.9333333333333333,TRUE,0
primary,mistral,DC measurement device,ANCHOR_EXAMPLE,4,30,0.23333333333333334,0.23333333333333334,0.06666666666666667,0.4666666666666667,TRUE,0
primary,mistral,DC measurement device,ANCHOR_WORD,3,30,0.8666666666666667,0.8333333333333334,0.6333333333333333,1,TRUE,0.033333333333333326
primary,mistral,DC measurement device,ANCHOR_WORD,4,30,0.13333333333333333,0.16666666666666666,0,0.36666666666666664,TRUE,0.033333333333333326
primary,mistral,DC measurement device,ANCHOR_NUM_HIGH,3,30,0.9666666666666667,0.9333333333333333,0.7666666666666667,1,TRUE,0.033333333333333326
primary,mistral,DC measurement device,ANCHOR_NUM_HIGH,4,30,0.03333333333333333,0.06666666666666667,0,0.23333333333333334,TRUE,0.03333333333333333
primary,mistral,DC measurement device,ANCHOR_NUM_LOW,3,30,0.9,0.9,0.7,1,TRUE,0
primary,mistral,DC measurement device,ANCHOR_NUM_LOW,4,30,0.1,0.1,0,0.3,TRUE,0
primary,mistral,DC solution design tool,CONTEXT,3,150,0.006666666666666667,0.006666666666666667,0,0.03333333333333333,TRUE,0
primary,mistral,DC solution design tool,CONTEXT,4,150,0.9933333333333333,0.9933333333333333,0.9666666666666667,1,TRUE,0
primary,mistral,DC solution design tool,ANCHOR_EXAMPLE,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,mistral,DC solution design tool,ANCHOR_EXAMPLE,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,mistral,DC solution design tool,ANCHOR_WORD,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,mistral,DC solution design tool,ANCHOR_WORD,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,mistral,DC solution design tool,ANCHOR_NUM_HIGH,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,mistral,DC solution design tool,ANCHOR_NUM_HIGH,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,mistral,DC solution design tool,ANCHOR_NUM_LOW,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,mistral,DC solution design tool,ANCHOR_NUM_LOW,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,mistral,DC-DC converter,CONTEXT,3,150,0.3333333333333333,0.3466666666666667,0.24666666666666667,0.4533333333333333,TRUE,0.013333333333333364
primary,mistral,DC-DC converter,CONTEXT,4,150,0.6666666666666666,0.6533333333333333,0.5466666666666666,0.7533333333333333,TRUE,0.013333333333333308
primary,mistral,DC-DC converter,ANCHOR_EXAMPLE,3,30,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.5,TRUE,0
primary,mistral,DC-DC converter,ANCHOR_EXAMPLE,4,30,0.7333333333333333,0.7333333333333333,0.5,0.9333333333333333,TRUE,0
primary,mistral,DC-DC converter,ANCHOR_WORD,3,30,0.6,0.6,0.3333333333333333,0.8,TRUE,0
primary,mistral,DC-DC converter,ANCHOR_WORD,4,30,0.4,0.4,0.2,0.6666666666666666,TRUE,0
primary,mistral,DC-DC converter,ANCHOR_NUM_HIGH,3,30,0.9,0.8666666666666667,0.6666666666666666,1,TRUE,0.033333333333333326
primary,mistral,DC-DC converter,ANCHOR_NUM_HIGH,4,30,0.1,0.13333333333333333,0,0.3333333333333333,TRUE,0.033333333333333326
primary,mistral,DC-DC converter,ANCHOR_NUM_LOW,3,30,0.7333333333333333,0.7,0.4666666666666667,0.9,TRUE,0.033333333333333326
primary,mistral,DC-DC converter,ANCHOR_NUM_LOW,4,30,0.26666666666666666,0.3,0.1,0.5333333333333333,TRUE,0.033333333333333326
primary,mistral,LVAC-LVDC interlink converter,CONTEXT,3,150,0.35333333333333333,0.38,0.2733333333333333,0.4801666666666665,TRUE,0.026666666666666672
primary,mistral,LVAC-LVDC interlink converter,CONTEXT,4,150,0.6466666666666666,0.62,0.5198333333333334,0.7266666666666667,TRUE,0.026666666666666616
primary,mistral,LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,3,30,0.7,0.6666666666666666,0.43333333333333335,0.9,TRUE,0.033333333333333326
primary,mistral,LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,4,30,0.3,0.3333333333333333,0.1,0.5666666666666667,TRUE,0.033333333333333326
primary,mistral,LVAC-LVDC interlink converter,ANCHOR_WORD,3,30,0.8,0.8,0.5666666666666667,0.9333333333333333,TRUE,0
primary,mistral,LVAC-LVDC interlink converter,ANCHOR_WORD,4,30,0.2,0.2,0.06666666666666667,0.43333333333333335,TRUE,0
primary,mistral,LVAC-LVDC interlink converter,ANCHOR_NUM_HIGH,3,30,0.9,0.8666666666666667,0.6666666666666666,1,TRUE,0.033333333333333326
primary,mistral,LVAC-LVDC interlink converter,ANCHOR_NUM_HIGH,4,30,0.1,0.13333333333333333,0,0.3333333333333333,TRUE,0.033333333333333326
primary,mistral,LVAC-LVDC interlink converter,ANCHOR_NUM_LOW,3,30,1,0.9666666666666667,0.8,1,TRUE,0.033333333333333326
primary,mistral,LVAC-LVDC interlink converter,ANCHOR_NUM_LOW,4,30,0,0.03333333333333333,0,0.2,TRUE,0.03333333333333333
primary,mistral,Network design tool for DC solutions,CONTEXT,3,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
primary,mistral,Network design tool for DC solutions,CONTEXT,4,150,1,0.9933333333333333,0.9733333333333334,1,TRUE,0.00666666666666671
primary,mistral,Network design tool for DC solutions,ANCHOR_EXAMPLE,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,mistral,Network design tool for DC solutions,ANCHOR_EXAMPLE,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,mistral,Network design tool for DC solutions,ANCHOR_WORD,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,mistral,Network design tool for DC solutions,ANCHOR_WORD,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,mistral,Network design tool for DC solutions,ANCHOR_NUM_HIGH,3,30,0.03333333333333333,0,0,0.10083333333333258,TRUE,0.03333333333333333
primary,mistral,Network design tool for DC solutions,ANCHOR_NUM_HIGH,4,30,0.9666666666666667,1,0.8991666666666667,1,TRUE,0.033333333333333326
primary,mistral,Network design tool for DC solutions,ANCHOR_NUM_LOW,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,mistral,Network design tool for DC solutions,ANCHOR_NUM_LOW,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,mistral,Protection DC system design tool,CONTEXT,3,150,0.13333333333333333,0.14666666666666667,0.08,0.24,TRUE,0.013333333333333336
primary,mistral,Protection DC system design tool,CONTEXT,4,150,0.8666666666666667,0.8533333333333334,0.76,0.92,TRUE,0.013333333333333308
primary,mistral,Protection DC system design tool,ANCHOR_EXAMPLE,3,30,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.36666666666666664,TRUE,0
primary,mistral,Protection DC system design tool,ANCHOR_EXAMPLE,4,30,0.8333333333333334,0.8333333333333334,0.6333333333333333,0.9666666666666667,TRUE,0
primary,mistral,Protection DC system design tool,ANCHOR_WORD,3,30,0.3,0.26666666666666666,0.1,0.5333333333333333,TRUE,0.033333333333333326
primary,mistral,Protection DC system design tool,ANCHOR_WORD,4,30,0.7,0.7333333333333333,0.4666666666666667,0.9,TRUE,0.033333333333333326
primary,mistral,Protection DC system design tool,ANCHOR_NUM_HIGH,3,30,0.5,0.4666666666666667,0.23333333333333334,0.7333333333333333,TRUE,0.033333333333333326
primary,mistral,Protection DC system design tool,ANCHOR_NUM_HIGH,4,30,0.5,0.5333333333333333,0.26666666666666666,0.7666666666666667,TRUE,0.033333333333333326
primary,mistral,Protection DC system design tool,ANCHOR_NUM_LOW,3,30,0.5,0.4666666666666667,0.23333333333333334,0.7333333333333333,TRUE,0.033333333333333326
primary,mistral,Protection DC system design tool,ANCHOR_NUM_LOW,4,30,0.5,0.5333333333333333,0.26666666666666666,0.7666666666666667,TRUE,0.033333333333333326
primary,mistral,Semiconductor-based circuit breaker,CONTEXT,3,150,0.02,0.02666666666666667,0,0.07333333333333333,TRUE,0.006666666666666668
primary,mistral,Semiconductor-based circuit breaker,CONTEXT,4,150,0.98,0.9733333333333334,0.9266666666666666,1,TRUE,0.006666666666666599
primary,mistral,Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,3,30,0,0,0,0.1,TRUE,0
primary,mistral,Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,4,30,1,1,0.9,1,TRUE,0
primary,mistral,Semiconductor-based circuit breaker,ANCHOR_WORD,3,30,0,0,0,0.1,TRUE,0
primary,mistral,Semiconductor-based circuit breaker,ANCHOR_WORD,4,30,1,1,0.9,1,TRUE,0
primary,mistral,Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,3,30,0.13333333333333333,0.1,0,0.26666666666666666,TRUE,0.033333333333333326
primary,mistral,Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,4,30,0.8666666666666667,0.9,0.7333333333333333,1,TRUE,0.033333333333333326
primary,mistral,Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,3,30,0.16666666666666666,0.13333333333333333,0,0.3333333333333333,TRUE,0.033333333333333326
primary,mistral,Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,4,30,0.8333333333333334,0.8666666666666667,0.6666666666666666,1,TRUE,0.033333333333333326
primary,mistral,Smart and sustainable DC cables,CONTEXT,3,150,0.88,0.8933333333333333,0.8133333333333334,0.9533333333333334,TRUE,0.013333333333333308
primary,mistral,Smart and sustainable DC cables,CONTEXT,4,150,0.12,0.10666666666666667,0.04666666666666667,0.18666666666666668,TRUE,0.013333333333333322
primary,mistral,Smart and sustainable DC cables,ANCHOR_EXAMPLE,3,30,0.9,0.9,0.7333333333333333,1,TRUE,0
primary,mistral,Smart and sustainable DC cables,ANCHOR_EXAMPLE,4,30,0.1,0.1,0,0.26666666666666666,TRUE,0
primary,mistral,Smart and sustainable DC cables,ANCHOR_WORD,3,30,0.9666666666666667,0.9666666666666667,0.8,1,TRUE,0
primary,mistral,Smart and sustainable DC cables,ANCHOR_WORD,4,30,0.03333333333333333,0.03333333333333333,0,0.2,TRUE,0
primary,mistral,Smart and sustainable DC cables,ANCHOR_NUM_HIGH,3,30,1,1,0.8666666666666667,1,TRUE,0
primary,mistral,Smart and sustainable DC cables,ANCHOR_NUM_HIGH,4,30,0,0,0,0.13333333333333333,TRUE,0
primary,mistral,Smart and sustainable DC cables,ANCHOR_NUM_LOW,3,30,1,0.9666666666666667,0.9,1,TRUE,0.033333333333333326
primary,mistral,Smart and sustainable DC cables,ANCHOR_NUM_LOW,4,30,0,0.03333333333333333,0,0.1,TRUE,0.03333333333333333
primary,mistral,Solid-state circuit breaker,CONTEXT,3,150,0,0,0,0.02,TRUE,0
primary,mistral,Solid-state circuit breaker,CONTEXT,4,150,1,1,0.98,1,TRUE,0
primary,mistral,Solid-state circuit breaker,ANCHOR_EXAMPLE,3,30,0,0,0,0.03333333333333333,TRUE,0
primary,mistral,Solid-state circuit breaker,ANCHOR_EXAMPLE,4,30,1,1,0.9666666666666667,1,TRUE,0
primary,mistral,Solid-state circuit breaker,ANCHOR_WORD,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,mistral,Solid-state circuit breaker,ANCHOR_WORD,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,mistral,Solid-state circuit breaker,ANCHOR_NUM_HIGH,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,mistral,Solid-state circuit breaker,ANCHOR_NUM_HIGH,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,mistral,Solid-state circuit breaker,ANCHOR_NUM_LOW,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,mistral,Solid-state circuit breaker,ANCHOR_NUM_LOW,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,mistral,Static protection system,CONTEXT,3,150,0,0.006666666666666667,0,0.04,TRUE,0.006666666666666667
primary,mistral,Static protection system,CONTEXT,4,150,1,0.9933333333333333,0.96,1,TRUE,0.00666666666666671
primary,mistral,Static protection system,ANCHOR_EXAMPLE,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,mistral,Static protection system,ANCHOR_EXAMPLE,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,mistral,Static protection system,ANCHOR_WORD,3,30,0.03333333333333333,0,0,0.1,TRUE,0.03333333333333333
primary,mistral,Static protection system,ANCHOR_WORD,4,30,0.9666666666666667,1,0.9,1,TRUE,0.033333333333333326
primary,mistral,Static protection system,ANCHOR_NUM_HIGH,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,mistral,Static protection system,ANCHOR_NUM_HIGH,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,mistral,Static protection system,ANCHOR_NUM_LOW,3,30,0.13333333333333333,0.1,0,0.26666666666666666,TRUE,0.033333333333333326
primary,mistral,Static protection system,ANCHOR_NUM_LOW,4,30,0.8666666666666667,0.9,0.7333333333333333,1,TRUE,0.033333333333333326
primary,phi4,DC connectors,CONTEXT,3,150,0.15333333333333332,0.14666666666666667,0.07333333333333333,0.23333333333333334,TRUE,0.006666666666666654
primary,phi4,DC connectors,CONTEXT,4,150,0.8466666666666667,0.8533333333333334,0.7666666666666667,0.9266666666666666,TRUE,0.00666666666666671
primary,phi4,DC connectors,ANCHOR_EXAMPLE,3,30,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.5,TRUE,0
primary,phi4,DC connectors,ANCHOR_EXAMPLE,4,30,0.7333333333333333,0.7333333333333333,0.5,0.9333333333333333,TRUE,0
primary,phi4,DC connectors,ANCHOR_WORD,3,30,0,0.03333333333333333,0,0.13333333333333333,TRUE,0.03333333333333333
primary,phi4,DC connectors,ANCHOR_WORD,4,30,1,0.9666666666666667,0.8666666666666667,1,TRUE,0.033333333333333326
primary,phi4,DC connectors,ANCHOR_NUM_HIGH,3,30,0.1,0.1,0,0.3,TRUE,0
primary,phi4,DC connectors,ANCHOR_NUM_HIGH,4,30,0.9,0.9,0.7,1,TRUE,0
primary,phi4,DC connectors,ANCHOR_NUM_LOW,3,30,0.03333333333333333,0.03333333333333333,0,0.2,TRUE,0
primary,phi4,DC connectors,ANCHOR_NUM_LOW,4,30,0.9666666666666667,0.9666666666666667,0.8,1,TRUE,0
primary,phi4,DC measurement device,CONTEXT,3,150,0.44666666666666666,0.44,0.3333333333333333,0.5533333333333333,TRUE,0.006666666666666654
primary,phi4,DC measurement device,CONTEXT,4,150,0.5533333333333333,0.56,0.44666666666666666,0.6666666666666666,TRUE,0.00666666666666671
primary,phi4,DC measurement device,ANCHOR_EXAMPLE,3,30,0.6333333333333333,0.6333333333333333,0.4,0.8333333333333334,TRUE,0
primary,phi4,DC measurement device,ANCHOR_EXAMPLE,4,30,0.36666666666666664,0.36666666666666664,0.16666666666666666,0.6,TRUE,0
primary,phi4,DC measurement device,ANCHOR_WORD,3,30,0.06666666666666667,0.1,0,0.26666666666666666,TRUE,0.03333333333333334
primary,phi4,DC measurement device,ANCHOR_WORD,4,30,0.9333333333333333,0.9,0.7333333333333333,1,TRUE,0.033333333333333326
primary,phi4,DC measurement device,ANCHOR_NUM_HIGH,3,30,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.5666666666666667,TRUE,0
primary,phi4,DC measurement device,ANCHOR_NUM_HIGH,4,30,0.6666666666666666,0.6666666666666666,0.43333333333333335,0.8666666666666667,TRUE,0
primary,phi4,DC measurement device,ANCHOR_NUM_LOW,3,30,0.6666666666666666,0.6333333333333333,0.36666666666666664,0.8666666666666667,TRUE,0.033333333333333326
primary,phi4,DC measurement device,ANCHOR_NUM_LOW,4,30,0.3333333333333333,0.36666666666666664,0.13333333333333333,0.6333333333333333,TRUE,0.033333333333333326
primary,phi4,DC solution design tool,CONTEXT,3,150,0,0,0,0.020166666666666513,TRUE,0
primary,phi4,DC solution design tool,CONTEXT,4,150,1,1,0.9798333333333333,1,TRUE,0
primary,phi4,DC solution design tool,ANCHOR_EXAMPLE,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,phi4,DC solution design tool,ANCHOR_EXAMPLE,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,phi4,DC solution design tool,ANCHOR_WORD,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,phi4,DC solution design tool,ANCHOR_WORD,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,phi4,DC solution design tool,ANCHOR_NUM_HIGH,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,phi4,DC solution design tool,ANCHOR_NUM_HIGH,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,phi4,DC solution design tool,ANCHOR_NUM_LOW,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,phi4,DC solution design tool,ANCHOR_NUM_LOW,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,phi4,DC-DC converter,CONTEXT,3,150,0,0,0,0.02,TRUE,0
primary,phi4,DC-DC converter,CONTEXT,4,150,1,1,0.98,1,TRUE,0
primary,phi4,DC-DC converter,ANCHOR_EXAMPLE,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,phi4,DC-DC converter,ANCHOR_EXAMPLE,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,phi4,DC-DC converter,ANCHOR_WORD,3,30,0,0,0,0.03333333333333333,TRUE,0
primary,phi4,DC-DC converter,ANCHOR_WORD,4,30,1,1,0.9666666666666667,1,TRUE,0
primary,phi4,DC-DC converter,ANCHOR_NUM_HIGH,3,30,0,0,0,0.06666666666666667,TRUE,0
primary,phi4,DC-DC converter,ANCHOR_NUM_HIGH,4,30,1,1,0.9333333333333333,1,TRUE,0
primary,phi4,DC-DC converter,ANCHOR_NUM_LOW,3,30,0,0,0,0.03333333333333333,TRUE,0
primary,phi4,DC-DC converter,ANCHOR_NUM_LOW,4,30,1,1,0.9666666666666667,1,TRUE,0
primary,phi4,LVAC-LVDC interlink converter,CONTEXT,3,150,0.16,0.15333333333333332,0.08666666666666667,0.24666666666666667,TRUE,0.006666666666666682
primary,phi4,LVAC-LVDC interlink converter,CONTEXT,4,150,0.84,0.8466666666666667,0.7533333333333333,0.9133333333333333,TRUE,0.00666666666666671
primary,phi4,LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,3,30,0.23333333333333334,0.23333333333333334,0.03333333333333333,0.4666666666666667,TRUE,0
primary,phi4,LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,4,30,0.7666666666666667,0.7666666666666667,0.5333333333333333,0.9666666666666667,TRUE,0
primary,phi4,LVAC-LVDC interlink converter,ANCHOR_WORD,3,30,0,0.03333333333333333,0,0.13333333333333333,TRUE,0.03333333333333333
primary,phi4,LVAC-LVDC interlink converter,ANCHOR_WORD,4,30,1,0.9666666666666667,0.8666666666666667,1,TRUE,0.033333333333333326
