variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
Intercept_1[1],-5.561032002255159,-5.493244023005737,0.8651802921525718,0.8206815100600819,-7.086978057245765,-4.295040038026299,0.9999689169614776,6307.947515118378,5056.090465274652
Intercept_1[2],-4.897308893961582,-4.862125392204387,0.6570853714969491,0.6529456806659375,-6.03283514932772,-3.892626266108032,0.9998010012155862,8125.772573804104,7004.726814387772
Intercept_1[3],5.881355671592736,5.80712859700216,0.90387361788396,0.8755220441543615,4.538478048613878,7.483093112544915,1.0000787442694443,9880.339374264,6969.1935502553
Intercept_2[1],-4.09330015909055,-4.0686541239957545,0.4636083621291036,0.44288604274567706,-4.899785394757486,-3.385573760776156,1.001558044640739,5649.0474886466145,5304.1956553983955
Intercept_2[2],-2.2904015290882347,-2.2871855848799676,0.23377451190557977,0.23262220752937546,-2.6846589412435433,-1.917285590192049,1.000743108176616,8476.501186875978,5855.9710354060935
Intercept_2[3],1.0985332697208863,1.0966955053437695,0.17545441313592008,0.17795690764476726,0.8121115245631313,1.3912654874476749,0.9998763804431512,8119.740918213795,6997.642293185017
Intercept_3[1],-5.497644972440395,-5.421941304308829,0.8446108682380813,0.8132608444112384,-7.009374276286251,-4.250264965595478,1.0006446322298312,6487.303471227401,5560.42352917491
Intercept_3[2],-4.854463600155195,-4.8095359726659295,0.6639354586339277,0.6585282236726248,-6.022115921089632,-3.8332339025782316,1.0007332329982443,8133.908602990973,6414.746222520061
Intercept_3[3],5.425791607398447,5.371991466110082,0.7822272064465061,0.7792050212448712,4.238419338861838,6.765782427820801,1.0001681529091693,9586.773281149219,6322.241667031079
Intercept_4[1],-5.570925474013483,-5.490575304035536,0.8694050878496817,0.8221521411911495,-7.123297629520057,-4.31558472969201,1.0004505392803609,6727.9975036099195,5439.931378509947
Intercept_4[2],-4.906600950480529,-4.859492936702564,0.6743970189939428,0.6554703110949915,-6.098645351473358,-3.884309824777814,1.0001367138894428,8528.516322397067,5853.306793257509
Intercept_4[3],5.883419015408222,5.808259300640764,0.9017954081467083,0.8895519344437188,4.535226731276785,7.456114690702755,1.0011235241261671,9737.683178254485,7061.765369265612
lprior,-80.76850930998913,-80.49989246687986,4.430800437616804,4.3776759378014125,-88.48991702321436,-73.91384394049025,1.0011392020874574,6020.582103026431,5562.245695873524
lp__,-332.46637996910397,-332.0750691976083,3.723646025564444,3.647117891159573,-339.0878990513919,-326.9857981516943,1.0014453783056685,3486.655702378117,5159.47808021796
